title,price,area_room,location,url,img_url,agent_name,agent_company
零虚假房源解放碑 洪崖洞 大溪沟 江景房 两室可押一付一,2400元/月,2室     75.96㎡,大溪沟    溪江悦 距2号线-大溪沟546m,https://cq.58.com/zufang/82429209802333x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ6DMAwAwN9ktmOTxIMf0LkPqKw6AhYChEjt78vW9XR9dcWMWTITxlgwQWQWJi4CNIWljV4friQTgqSIkO5GGPpi23wM29Tts85t_OXuRRCC22XPNs53VQjmr-u7V91_mOuLu3IAAAA=,https://pic8.58cdn.com.cn/anjuke_58/e9c523997349cdfd048ee4f63d8accaa?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,李科含,换新地产
凰城华府精装大两房急租，1600月包物业，成色新,1600元/月,2室     58.0㎡,凤凰湖    凰城华府,https://cq.58.com/zufang/82440212636122x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7CMAwAf5PZjh1cD34AMw9AVhMalrQlzdDfUyaW0-mk6-9sKCgqTBjjhDeIzMrEkwKlUNfRyz0baYoJOAmRAAmGXr0t-_Bmr9KWesmFef_335RUNWQ__LGOz1wMgufncW7Fti_AL__6eQAAAA==,https://pic4.58cdn.com.cn/anjuke_58/dafc60740ed1d938f45a34ae8499624e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,潘美晨 7日内实拍验真,宜人易家
铜锣湾 2室2厅1卫 精装修家具家电齐全，实图,1100元/月,2室     74.0㎡,大足城区    港城铜锣湾,https://cq.58.com/zufang/82440225027291x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ7CMAwAwN9kdhw7iQc_gJkHIAtHtEtaSCNRXg8b6-nG6hpLLFIoRcQaMyCRUKIqkDgs2xzt4pqEkSFHFiIUymEs1h_PaV3dPvO9Wv_T71dhCG6HXbf5ujeFYH47zr3p_gWudTt3cwAAAA==,https://pic1.58cdn.com.cn/anjuke_58/8d78657f719929f4033df620f18b2108?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,杨家菊 7日内实拍验真,博华房产
零虚假可短租月付陈家桥轻轨近科大重大贝蒙天地包宽带,780元/月,1室     32.58㎡,大学城    贝蒙天地(商住楼),https://cq.58.com/zufang/82428608705882x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAwAwN8w28YBPPCAzn1A5cYoZCG0BKn9fbtlPenGbhkjRonskShhAGIW9pwE_OLqMUe5WfayIKBQBAohCbtRtW2vqS2P_jT9zLLW0rbL_wnJMzrTU-_HfK8lg1N7nN9ecv8BFYUN03kAAAA=,https://pic5.58cdn.com.cn/anjuke_58/d5ebeb128ae4291208b5cf9a5b415a84?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,汪佳斌,换新地产
凉凤垭广场附近 电梯房 单间配套 拎包入住随时看房,720元/月,1室     37㎡,潼南城区    四方花园,https://cq.58.com/zufang/82442436317149x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAwAwN8wG2NiPPCAzn1AZRWUZDFJAKn5fbt1Pen6XrJnz8IUPGLyCyCRUKAkEKLb2uz1UXKQiJwEgSJGYHB9U1vPqZZHs9XUPrvaX38lyRJc0aHPNq93zeC0vMZ91Hx8AUZS9rt2AAAA,https://pic5.58cdn.com.cn/anjuke_58/20b8b62de1e83fde03e1b8eee39c4e4e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,刘燕 7日内实拍验真,优居优住（优营）房产
可月付观音桥红旗河沟附近 招商锦星汇 精装两房出租,2100元/月,2室     66.37㎡,观音桥    招商锦星汇 距9号线-蚂蝗梁898m,https://cq.58.com/zufang/82443674309979x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dswA3ZsPPgAnXuAyiooYYGkhCG3T7Yuf3jSHzVr4MDCCCHGFMhHREHAJB4Wt_U5yisryBIFmYgpeAJyY7O2HtOark-u2o5q_a_PEhmSy3bau8_ft6h3lj_ntRfdb88pD9V2AAAA,https://pic5.58cdn.com.cn/anjuke_58/e1180155e6aafda475e1546c24164bcf?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,郑先美 7日内实拍验真,新居城房产
儿科医院家属院 电梯房 75平 2室1厅1卫,1900元/月,2室     75.89㎡,两路口    儿科医院家属院 距10号线-七星岗737m,https://cq.58.com/zufang/82432656324442x.shtml?compressed_params=H4sIAAAAAAAAA0XLPQ7CMAxA4dtkjn8SN4MPwMwBkEUiWlE1hdRDb083tqdPemOpCgJShAkQJ8gRmQsTTyVSCnP30W5VqSRIJJQTZ4yQw5hte33cNl2Xq1Z_d__jdaCghGqH3bt_n01jsPo4zr3p_gOP-fgndQAAAA==,https://pic8.58cdn.com.cn/anjuke_58/b7ea528ed8447b6c91d623a25a3bf93a?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,吴俊超 7日内实拍验真,到家了
石桥铺 龙湖 大床大单配 0中芥 押一付一 好采光 商业齐全,1048元/月,1室     26.82㎡,石桥铺    龙湖新壹城(商住楼) 距环线-陈家坪622m,https://cq.58.com/zufang/82354506627037x.shtml?compressed_params=H4sIAAAAAAAAA0WLMRICIQwAf0MdkmBIkQdY-wAnIyg23ClHcb-Xzm53dna8i0WJosIUEXO8ADIrE2cFSqFtc9RrMVKOiRiBkTRLCqN5f32md-ven4vb9HPpP6wLJUEofvhtm99HNQhe7se5V9t_p5w4xnkAAAA=,https://pic5.58cdn.com.cn/anjuke_58/8c2bca78ceae1e6e98603e4239be29dd?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,向旺,青年寓公寓
0虚假 近光电园单配 可短租月付 包宽带维修 近地铁,1200元/月,1室     47.77㎡,南桥寺    龙湖源著(3期公寓楼) 距环线-体育公园776m,https://cq.58.com/zufang/82451225121498x.shtml?compressed_params=H4sIAAAAAAAAA0XLOxKEIBAA0dsQMx-FCeYAxh7AmlqolQR0kcDba7Zp1-tekkKAIIEJECPMHpmFiaN4mtzeRs9LUpKJBPilHBFwdn23-j2HVa1Wz2Ktl397B0AP4pJdtrbx-2T1ztJ23UfW4wGttJr-dQAAAA==,https://pic4.58cdn.com.cn/anjuke_58/84391de95055cdff9619feb084a69ce8?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,徐宏伟,换新地产
零虚假房源谢家湾奥体育才附近万佳苑可短租月付包宽带,1400元/月,2室     47.21㎡,谢家湾    聚金万佳苑 距环线-谢家湾800m,https://cq.58.com/zufang/82428696159323x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dsw29gEPPgAnXuAyioooQNJS1Da2zdb1v_0e82KEaNEJvQ-4QSeWZg4CVBwyzp6uWUlCQgEPJ1CENj1xdr8Htb0W8ur2mHtaueQBL3Lttt9HZ9nUXCWH_tvK7r9AeRhZ1B0AAAA,https://pic8.58cdn.com.cn/anjuke_58/077af480207de13ef77e154b871cb30d?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,何威,换新地产
押一付一华熙LIIVE整租LOFT配套完善可短租直接拎包入住,950元/月,1室     31.05㎡,鱼洞    华熙LIVE023(商住... 距2号线-鱼洞231m,https://cq.58.com/zufang/82288431745884x.shtml?compressed_params=H4sIAAAAAAAAA0XKOxLCIBAA0NtQs5-wbLEHsPYADrpMYgNRQpHbx872zRtvNxAQFSZAzJAiMisTZ420hK3PUW9upERRUgKlRSDnMLbS1s8szZ7tnN7b-qffBySU4OUo9z6_r2oxFH8c515tvwCwD3EwdAAAAA==,https://pic4.58cdn.com.cn/anjuke_58/9cce2296aa97300afd07f9ffe38f25cd?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,彭永超,换新地产
双福农贸城单间配套可短租,500元/月,1室     21.0㎡,双福新区    建宇新时区 距市郊铁路江跳线-双福站1864m,https://cq.58.com/zufang/82443016446682x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dswY2MwDD5A5x6gsgoJWUhSgtTevmxZ_vCl17cswMCJyQFihGCRKJGjmKzzpu6jl0cWlzzG4CgA2MiEpldt6zm0Sa-z6zK-WzvH_SeawrPJeulzH593EWs0v67fUeT4A483rxB5AAAA,https://pic3.58cdn.com.cn/anjuke_58/10a46004b0d0271c16ef2052d9f7f121?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,胡奥强 7日内实拍验真,叁仟家
0虚假，非托管，没套路！业主面签合同，安全放心，随时看房。,1500元/月,1室     34.23㎡,五里店    中维都市美邻 距直快列车-头塘736m,https://cq.58.com/zufang/82431700117979x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ6DMAxG4dtkzp8YggcfoDMHQBaOSqQq0Iao6u1h6_r0vVZMkJA4UUQIE0YfiJgiTezj4La9t_wwiTyAQJzgaWSwa5vW57trlW9_FSta_-n29w1neuq898-axTu15fwdWY4LgWKrRXMAAAA=,https://pic3.58cdn.com.cn/anjuke_58/c472f4d0bad6a37de8e04c86e8d1ffde?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,吴小丽 7日内实拍验真,镓镓房地产
京东方旁精装两房 两站仙桃数据谷 业主急租 还价就租,1400元/月,2室     65.62㎡,水土    万科四季花城一期 距6号线-刘家院子396m,https://cq.58.com/zufang/82442763567834x.shtml?compressed_params=H4sIAAAAAAAAA0XKuQ0CMRAAwG4c7-dngy2AmALQClt3JPdgO-CqR0SEI01_VcOMWbMwEhVMQCIqLEWBY1j32dutGmukwghKCROBhL76tpzTN-vjOv_8XYpEofrw-z7fz2YQvD7G52h2fAFYn6Z_cAAAAA==,https://pic3.58cdn.com.cn/anjuke_58/7460151305c9cca9d1e2eee703ef5a57?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,冯立平 7日内实拍验真,到家了
精装修拎包入住随时看房,1500元/月,2室     102.0㎡,人和    天一顺和康城(A区) 距5号线-人和1051m,https://cq.58.com/zufang/82440096678618x.shtml?compressed_params=H4sIAAAAAAAAA0XKPRKEIAxA4dtQA4mGFDnA1nsAJyOZZRv8QQpvL53t9177ZwkUiAkhxJjC7CMiI2BiD5MrW2_2yQI8xUEEnni02bWi9Xd0rbIep9Vir4w9MYDLeul36-dq4p3m5bp3k_0BmjBkXHIAAAA=,https://pic2.58cdn.com.cn/anjuke_58/b1e34ce33ab267f8ada11ea81cb49d9b?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王晓红 7日内实拍验真,大泽置业
旭辉城精装两房巴南万达商业配套完善可短租可月付直接可拎包入住,1150元/月,2室     45.78㎡,龙洲湾    旭辉城(三期) 距3号线-学堂湾870m,https://cq.58.com/zufang/82388027069275x.shtml?compressed_params=H4sIAAAAAAAAA0XLTQ7CIBBA4duwZn6QYTEHcN0DNBMhrYmBKiVNPb3duX35Xn9mhQgxRSZAFLh5ZE5MLMlTcGsbvdyzUuIgyIJeiFCC66vV5T2s6qvV5Xu5w-q_XguSILhsu01tfB5FvbM87-dWdPsBgG4zXHcAAAA=,https://pic4.58cdn.com.cn/anjuke_58/02747f62543586692c2d350d8ede27a6?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,代禄俊,换新地产
三号线举人坝附近！中国摩春藤里高端出租房！精装三室,2799元/月,3室     112.0㎡,木耳    春藤里 距3号线-举人坝603m,https://cq.58.com/zufang/82450709447259x.shtml?compressed_params=H4sIAAAAAAAAA0XKsRHDIAxA0W2oERJBKjRA6gyQ0wXOpAg4xhTe3u5c_nt_fLNCgiSJEEJgePhAJITE4jG62ucoz6woEZkujiAxsbhRrS3_aU1_s2x3Xi8Lksu226vP7VPUO8vv_ViLrifOU2s4bwAAAA==,https://pic5.58cdn.com.cn/anjuke_58/51dac47abed404c63c8647f746e3de8c?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王川,每客逸家
刘家坪轻轨站正规两室一厅 首租 两个房间一样大,1400元/月,2室     80㎡,刘家坪    三江花园 距6号线-刘家坪1431m,https://cq.58.com/zufang/82353188471644x.shtml?compressed_params=H4sIAAAAAAAAA1VSW2-rOBD-N3nj1A73h2jVFPc4ggQnS0K9LxWXFGLKNMGBFH79Dt2VVotk2SOPv_ku6Eu5oq7tmp5jk-XSow5ZWi4lLvWpTbxF_dXr86Zcmb5FTce2PGIuCX4LXWdQ3foMVp_qOt3-q-fmpb10F2V2z_786rvivFou7jjH81zfL73MsGyLGFZWFIZPiGkgLvmguW19LJ1FVr7fx-t5pb4Xn-cKn3-unp7mU_F5KZpftver-GqfVN9e_7hnXXW-r_R0S8nFLLssTo-D_HjbHup2jLea-hPQHQXum0KRvUiZfMtiev3rcTombq75Zt2O7rqvmanHIBIjO4lnNkFWOmI41Hp0HUH9RtC-bofd0DZB2fGcdqoYOpU3oHwTWBACzSVwGARnJiiYQCUNJME8b4Bm3nc_tVbBPuEQJRxnqSSClJVCBQPyC4G5OLlkbIq2v2OrXmsr9_SHsX79fnm5pr9fjlVtHDne3bE3iJPRfT-6t7wfe2cz7mU1CEm2zV4_90ZbPUpSH777ymmq4f993yoINQ9C5GB2nMWQFpGgu32ngghUjl6xUPjBzCdvUzAhNWoxSVOkr47mDwNoe-rUo4ZLWeM5BkpoyxPZPRch6oiFyidISSQ4esRJjP7Fs3b0S3a8mAQlJeo2OwWNUG2ZsH99YUGj0wDv8hIoi7E-4QqTnfjaSDc_jn12kCen3x5QW6x21WbNRnKz8T2o1kP-HmYQzxgCsRKezBrfAbW-RRK5YSYU_tn5rhEN6lck7kZmthcpMbsG9TntAKdu7pkknXPrU3ctOOpN2_AH8wcbIq2Y1Jg16pzzDI_bwzv-U2mbPtYifTjduJN9_bpGL-Tf99I_BmMDAAA=,https://pic8.58cdn.com.cn/anjuke_58/b696ba927bf3aa58eb521f109bfd8e0a?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王鸿宇,小贝窝房产
新上（今日实拍）花卉园轻轨旁 精装2房 密码锁 随时看房,1800元/月,2室     70.00㎡,龙溪    锦江郦城 距6号线-花卉园785m,https://cq.58.com/zufang/82274948115548x.shtml?compressed_params=H4sIAAAAAAAAA1VSTXOjOBD9N755giyM4ODaiiMycoGN8GIT9pICZINFJCfIIoZfv-3ZqZrag0of3f1ev9cyF7FCZEmw7y2dxcJHnrNwCXIICtDS8Wft1ZrTRqxwgBFewrNLcADBmWlL3XzZUq8-rrq5X6b2pP88QsWCeGQmylv599X29Wm1mN2Ay3XIcrFEeO6S-jx3Tz6eB9h358Kt6qo8n3F5dmeleL-Nn6eVvM8-Tg2Uf6yenh6n-uNSdz-W_o_6qp6kVZ9_3cq-Od1WZvrKnQsWfZnkh6E4v233rRqTrUHBpHOn6FmINaOCw_5WJujzn-_jISOVYZu1GsnatiE2I435GB75czjpUnh82LdmJB5HQceRbdWwG1RHUy2rDrAwR1WsZZAAdpQxnWhEEWdZrFkY60eMVZFmquC5jnoGNRlNjaQp5MYZAy4JuXkouKSDZkGkAwLMIgynePszcdu1cSvfnOfr1_vLy2f-8-XQtPMDg9gt0iFNspG8H8hXZUfrbca0aAZeONsuNc92rppv4bT7u228rhn-n3eXNDKMQs8U97IaOHJSzXbQu0I90wVHdcQD-uDo7Pi6tpIm6iIqNdDEsHCyeXWEvE5NBVYtxVrqgY86ts8h6A1wz1TMEU3Ba9BVi57VAw9p2oNXPHfiX3OQGfDWAuJdFv72BfhMDnUyAM8yDPcjrCjb8eumINVhtOW-OHp2uwdtidw1m3U4Ol_L8DET5feS-hrmABgC-LqMZQ-N78AXvcUF9JZ1Gun_drbreEcLLR2h812qp6LgA28N-573Uj_0YV6Kij-_5qolrc25Z_PHnAHzF7aOjYQ_I-sYNIFXxAdv3zOmMM-jvAdvgXfSyME2p_8CyKgPTWYDAAA=,https://pic3.58cdn.com.cn/anjuke_58/f1a46eb0bba1c9dcd23999af4f26ed73?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈梦颖,小短裤
长坪位置很好，采光好很好，环境很好交通方便,850元/月,1室     63㎡,丰都城区    龙河东组团安置房(A区),https://cq.58.com/zufang/82377720003165x.shtml?compressed_params=H4sIAAAAAAAAA1VRXW_iMBD8N7zRxph8PaAT1OGMQonDhaTpS5XEIR_G25LgQPj1Zyrdne5hZWvXntmZ6Ru-QLZpY8cyjdnMQZYxm9vIsJGLTMOZ1J-qLzd8gd353DRME1kYmwjhSV9nUJ1VBotjCRVXtyaDf039w3FNa8KzS_brU3VFuZhNLprLNRzsID6fWk5ZTOcoL6aZYTvTmZUdjxhzZBfWJOMfl_GrXLS3yams9PfT4vn5cStOTSGeTOep-JTPrZJfPy5ZV5WXRX8_J0aDeZcFyWFIj2-v-1qOwWuP3DsgY8tQIaCNEFDJ37IAfb1f40Nk5z3drORor1Tt4X4kWzZ6MVt6d8i4xYZ93Y-2xZArGFK1HHaDFGRgiGBGCYfEQNDmAgTxAeUpa3eC0V3IEkB6Hup-yhJviKg3aG4fGhGCRxATJGTI05hFyqin3xMcUfCvOcQ7AnFwersFL6t50K_KQK6q02z5cvpa8uDnmD5mESV-59nWYRne1FLrrPYfG_ucbN7XF2jCWo12uqnW02rYY8M-___uXYRRk4aRR8Kuze-69K5aR-LirnUHrekeUek_OIAWD-8Ea6NYJRBAlqZQk632aZCUxHL0AkX9mo0wKCq1BoI7WugCzhCkHfVQR92AIamx3EBzBIB2W0Deo3QWO84i8scXHzIsukdPY0Gy8_Wevt7T94Z4643XWOXrqhnselPt74ecXTfD2lcoPWtewVYYQ4NDnYPzwI2o9vsvtl3etN7v_MX3GTIabSOai64FDKOX9ppTjRCz1l7JO7egNXBPi0GOqtZp5kA3CXPJN-Y3NjI-AEWD3vdDe8j1LIzGgB-Wwod6P1Wty1ULOv_8LhMipPsbomZ6nmkDAAA=,https://pic8.58cdn.com.cn/anjuke_58/bacbe4d2ee4e797f5ba44a58db4f5e04?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,杨素琼,宏图房屋
长坪，位置很好，采光好很好交通方便环境很好,850元/月,1室     63㎡,丰都城区    龙河东组团安置房(A区),https://cq.58.com/zufang/82383574665691x.shtml?compressed_params=H4sIAAAAAAAAA1WS3XKbMBCF38Z3bpAxYF14OnalFg8JSC6BkJsMCIc_a2ODRYOfvktnOp1eaBYW7Z7zLTs05ZZ4jmdvXMdarTbEtVZrj1geocSxNov6wwynQ7m16dpZOWtKbOK4FqWLoc6hupoctu8nqErz2eTwL4kVG-q4izK_5T8_TK9O29XihlpFSVZq7aglLShZrjeKLHNX0eW7bb2fKFHrTWEt8vLtNl1O2_ZzcT5VWH7ePjzMT-rcqO6Ls_miPvRDa_Tl6y3vq9NtO9yvqdXYZZ9H6fOYvb88HWs9RU8DoXdAFOFbmUh1KdJCvuQRubz-Sp5jrxj8w15P3t7U3B4m9igmnogdv0NeumI81sPkuYLQThBT6zEcdcdGQZgtfFZCahFoiw46FgApMuGrUrSFBMJQJ456zlCTj7HPR2jjAJpOAmdEdEwKwrGnwhouRcpsvBP8KiAJGSTR-eUz-rZfR8P-FOl9dV7tvp0vuzL6MWXzt9hnQc8993knP80OOavj28G7pofX7zdoZG0mLztU35fVeLQt7_r_vddOxk0mY85k3xbon6JnKxJ--Nj71AYS3mNfB7OG9gu7n7zatJBoIlxosgxzZPAp1qpEtCY1NZR6CvGdIiezex-6vg0zQYoRCGC0MKoAfBoBiXFuHHW0hDSUooVOcPZ3LgHkdtf7KkI_2Zwf8MTcay-Ph8DsypovD4OeTIlsG156j7rwnhw_w97xOKRUDikjfWNLZAkgZt3MOLRMxlVyRW8dtOjgT8R_11qBrrmEGj1OkPSTima-fgcS92DUpEhMCp2pwwgmwLya-81n7k3EvcPZ6Ug0HTKHM3vw_HR8w51KTaql9r0UUpWZWkmDu_IbobZjgWcDAAA=,https://pic8.58cdn.com.cn/anjuke_58/bacbe4d2ee4e797f5ba44a58db4f5e04?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,杨素琼,宏图房屋
奶油风新上两房 短租月付 可以养宠物,4500元/月,2室     78.0㎡,加州    中海寰宇时代 距3号线-红旗河沟357m,https://cq.58.com/zufang/82221678430299x.shtml?compressed_params=H4sIAAAAAAAAA1VSy3KjMBD8G9-cIGQMHFxbJsgrCgLCi62Qi4tXeFlKDAYbvn7HqUpt7Ukjqae7p6W-zjdI13RsrDVFVQ20VtSVjhQdmUhTjEX1OfSFk2-wqa40rCJTgztjpSz6KpHlZUjkpqmTGWD_TgCOVqZqLvLkmvz5HLqs2KiLKyhpuokznGlLEPxYAiZbplqxgmq9XqWGoZgZWiT56Tp9FZvmvjgXJbSfN8_Pjyo711n7pBlP2ad4bgbx9euadGVx3fTzhSs1zrsk4Icx_nh73VdiCl57ZM6SZyHjCmaNbCVPg7ckQF_vt-Mh0tOeOpaYdGuoCO4n22MTObItmWWSr9m4r_pJXzNktgwNlRj9UbR2KBvgpJnHmihmyMYMSTeiMpCc5BJlYUd9wDz0IldSc-waH1Z7lo993YaS2IgBD0MEeLOYUQL-bBxR372l8ujb8hic3-7Bi7UKeqsIhFWe1e3L-WubB7-n-HEXUdvtiL4-bMP7sIVZy_3J0S_ced9dZR1Ww6THTrlbluMeK_rlf9x7G0Z1HEbEDrsmBX3hgT-YhcRdQ1pJ0zmiwn1oDM3e6rZ-O0Auw5Z4zIpjwAaQSzVQyIqmmHGCOiqwmG4cenBHSQ55h5ICHj5RR6NccvORRcAaf4TMQtaYrUS-J7mCOmL_5OLKBEMmsmXcD7rGdMGnCz5dMh49Mt2OQ7or61GvnHI_H1J2c8adO6D4ArotszCWNQ4lSg1J_TyikHf0w60Xd_J4uwjYv9eQ0ciDzL2OMi5HmfdQy1EcWZPOYs4tNvlxT0nAuIgFN7FslvzbI3B-cyPlBHOcYE54-9QFDcOZwlMEfwrmhB45soogxneWQOZf1w0I9mgDAAA=,https://pic1.58cdn.com.cn/anjuke_58/e6beaa0e5abb89397bf2c5331085f66e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,李进强,赤原房地产
茶园奥园雾都广场商圈刘家坪大四房双卫大阳台 首租 全新家电,2500元/月,4室     126.12㎡,刘家坪    中国铁建新万国城 距6号线-刘家坪1228m,https://cq.58.com/zufang/82446519754202x.shtml?compressed_params=H4sIAAAAAAAAA0XKMQ6DMAwAwN9ktp0Ym8EP6NwHVBaJShGC0JChfX3F1PGka69sKCxRBwYixQEoCYLgiAwa5r23cssWR44RUTUlRk0S2uzb8-i-2brU7_H3lYlJQvbT73t_T8UgeH6cn1qs_gDplwN_cQAAAA==,https://pic5.58cdn.com.cn/anjuke_58/7a4aef82cac9767bc0361adf45fbbc0d?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,周宏 7日内实拍验真,邓大姐租房
零虚假房源巴南万达广场精装单配包宽带拎包入住可短租月付,1000元/月,1室     47.18㎡,龙洲湾    巴南万达广场(C区) 距3号线-学堂湾306m,https://cq.58.com/zufang/82406677788380x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dsw2wbHzsABOvcAlVVQEqmCtARF7enLlvXrv7aliMLidWIgUpyAgiAIzsigbq295VuKfg5KSIikgYTZtdXK8u5W4quW5Te-08pVByE_hEt22L32zzNHcJYex3fPcf8D9ypCNncAAAA=,https://pic3.58cdn.com.cn/anjuke_58/c9cf1881ecbbad86871417eecefcf0e6?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈亮,换新地产
朝南朝南朝南 业主好说话 便宜出租 实图实价 拎包入住,1600元/月,3室     80.15㎡,西永    恒大优活城(一二期) 距1号线-微电园1301m,https://cq.58.com/zufang/82442509527133x.shtml?compressed_params=H4sIAAAAAAAAA0XKOw6EMAwA0dukthMcO4UPsPUeAFkkAhp-IRLcHjqme9LUOSsycZBI4L1gBN8xAmNCAnHT2mr5ZQ2JPCchpg4lcHR1smXcmy067Nf98X2R3ly20_5rO4ai4Cz3570V3R7KfbjUcAAAAA==,https://pic2.58cdn.com.cn/anjuke_58/8e995ef3555750d1d637d53452b64e03?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,周婷 7日内实拍验真,藤缘
零虚假可短租 微电园金科天宸精装单配 近轻轨包宽带 拎包入住,700元/月,1室     21.25㎡,土主    金科天宸宸寓 距1号线-微电园552m,https://cq.58.com/zufang/82428524040795x.shtml?compressed_params=H4sIAAAAAAAAA0XKORLDIAwAwN9Q67AMFHpA6jwgozFMcOMLVCSvj7u0O9vXohglcpoFiBLOQFNEiJhRIIW2e6-PopwFAdLEjHK7hN5se59umw7_Nl_Ov9ydmCmHYsOeu19LVQhWXuNzVD1-erR0y3MAAAA=,https://pic2.58cdn.com.cn/anjuke_58/1f0fdf44a7ee3ef0622b9cec0c101346?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,朱清涛,换新地产
可短租可月付巴南近三号线旭辉公寓跃层精装两房包免宽带和维修,950元/月,2室     29.16㎡,龙洲湾    旭辉城(商住楼) 距3号线-学堂湾529m,https://cq.58.com/zufang/82421483441370x.shtml?compressed_params=H4sIAAAAAAAAA0XLQQ6EIAxA0duwbotAXfQAs_YAphmImkzAGSRGTz_s3L78X7coGFyw7B0QMXqgISAEHNEBm7W0ml5R7OigK1k_EDOSqavm5ds0y6fk5e7dqfnRvpBlQhP10Km03zsJGI3zce1J9j_rzPV4dwAAAA==,https://pic1.58cdn.com.cn/anjuke_58/7f2abae267b813dbb961b603eebbcab2?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,徐亮,换新地产
零虚假房源可短租月付五里店轻轨站附近金融街江北嘴国中心,1700元/月,2室     51.3㎡,五里店    渝能明日城市 距6号线-五里店823m,https://cq.58.com/zufang/82450644228186x.shtml?compressed_params=H4sIAAAAAAAAA0XKOw6DMAwA0NtktvPBzuADdO4BKquOSqQqQEOEuD1sXZ9eryZIiQJPCbxnnMBHQiDMmIDdvIxeHiYhp8AhMxL6yBRdn7V9tqFNjvGtVrX96f6cAZ3prs9l_N5FwKm99nMtsl4FgIswcwAAAA==,https://pic7.58cdn.com.cn/anjuke_58/48d01adf6bb0cde2543f312548f9c55a?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,雷靖辉,换新地产
照母山光环 建工嘉寓 1房1卫 酒店公寓 可短租 端头,1500元/月,1室     39㎡,照母山    建工嘉寓 距5号线-重光410m,https://cq.58.com/zufang/82452092781275x.shtml?compressed_params=H4sIAAAAAAAAA0XLMRLCIBAF0NtQ_12yAYo9gLUHcHYCIxaGREIRT69Wtm_m9UdWChJ8nAXMkWbwFAiBEgmiq230csnqk0xgYU-JQZ5cr7be92GrLvu7WnuOn_z5e5gZcNkOu7bxWorCWb4d51Z0-wCGeSETeAAAAA==,https://pic4.58cdn.com.cn/anjuke_58/c2c1239a5f044dc66ed9037ec45405a6?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,李伦 7日内实拍验真,到家了
