location,latitude,longitude
群力    里普利广场,45.73953955880347,126.52904114877119
布达拉宫广场    阳吉华苑,39.092053856541206,117.13309124967651
海洋公园    滨江和城 距18号线-海昌路1469m,30.92094720588047,121.91078219434989
万里城    普陀金鼎公寓(公寓住宅) 距11号线-上海西站739m,31.268790485084782,121.40930502984628
桥南片区    百信御江帝景二期,46.80766769805838,130.3713399506807
宏伟路    松电小区(南区) 距1号线-桦树街594m,31.55380802739345,120.11765103027855
第三大街    翠亨村 距津滨轻轨(9号线)-市民广场1928m,22.450893179033475,113.54304192040036
布达拉宫广场    盛域滨江,41.16511618909607,121.34572422347776
大关    大关东六苑 距3号线-大关802m,27.754021401911025,103.89751489665241
布达拉宫广场    宏盛小区,41.16511618909607,121.34572422347776
陈村    卓越碧桂园天悦湾,22.973222484432345,113.20771749906623
高新区    鑫金花园(昌源北路) 距4号线-海屯路站1907m,30.586452710935603,104.03603182108881
大坪    万科锦程 距1号线-石油路554m,31.13195709230715,103.82740225283801
城市广场    万科金域蓝湾一期,39.72878228840534,116.18500946359353
和兴路    康宁家园 距1号线-学府路980m,39.739988501996265,116.33567577898245
二郎    文景苑 距环线-陈家坪481m,29.527883259471007,106.4939870231956
吴井路    合金公寓 距2号线-环城南路762m,39.9339155160597,116.27212533534016
南市    保利金香槟(商住楼) 距4号线-东南角152m,22.237774331759756,114.22163845258403
花果园    花果园B北区 距3号线-松花路451m,26.570062524642587,106.67867953429156
大差市    东方紫韵 距6号线-大差市193m,19.10110473128863,108.65856652679174
拉萨火车站    中新房铭著,29.630747988456577,91.0910440098514
会展城    中天会展城SOHO公寓 距1号线-国际生态会议中心935m,30.243064762160113,104.85069448808281
周浦    阳光城丽景湾,31.120037799759316,121.58171475269725
市桥北    新水坑村,22.981628589884703,113.39855361137347
拉萨火车站    祥和御府,29.62936247542549,91.076709030189
礼嘉    龙湖星图 距6号线-金山寺64m,29.678746909438768,106.50918168123076
王家湾    龙阳雅苑(北区) 距3号线-龙阳村303m,40.27160209628052,114.85688183489582
桃源居    鹤洲东区 距12号线-钟屋南1040m,22.632317661899343,113.86988768518133
布达拉宫广场    城关花园(B区),29.657681963552776,91.12535963964342
科技六路    盛景园 距8号线-延平门站1238m,31.165530879283047,121.15781703622277
土门    富力开远城B区 距8号线-金光门站998m,34.2647810426256,108.88601390167767
松浦    华美星荟,39.92368840056063,116.1980968765684
钱江世纪城    亚奥城(南区商住楼) 距6号线-丰北站549m,26.60990794597814,106.63966199380076
棕树营    北大资源博泰城 距3号线-市体育馆397m,25.04474382216746,102.69323637952151
渝中区观音岩    临华路13-18号小区 距10号线-七星岗232m,29.56465518439715,106.5680829446867
布达拉宫广场    雪域明珠园,32.454240477118056,119.91665193852116
岔路口    左邻右里泊客公寓 距3号线-宏运大道965m,31.18038823039413,108.2897581397662
高新区    西城时代韶华苑,39.91812360584148,116.37251358116619
佳农市场    润德天悦城云贤园 距2号线-南位887m,39.770160133441394,116.33915599418921
钱江世纪城    O纪元 距2号线-盈丰路219m,30.237506005826564,120.26058248607382
其它    南安恒大御景,24.980061621534567,118.38228278074675
布达拉宫广场    天海吉祥花园,38.90845878863059,112.44411220723042
大智路    银泰大智嘉园 距1号线-大智路313m,39.92212831746317,116.41794511284166
开发区    明怡花苑 距7号线-明星路1034m,35.804963883185884,114.99633702802856
城市广场    星空广场 距广佛线-南桂路1986m,39.72878228840534,116.18500946359353
立汇美罗湾    立汇美罗湾一期,25.012873228238313,102.82274885773539
季华六路    兆阳O立方 距3号线-季华六路612m,31.48337832042415,120.29901747545428
大江东    融智创城 距7号线-启成路502m,31.543759320897458,120.2859025743308
宝安中心区    富通好旺角(一期) 距5号线-翻身539m,22.560032908924555,113.89042744066019
钱江世纪城    阳光城檀悦 距7号线-兴议1556m,26.60990794597814,106.63966199380076
布达拉宫广场    天路分公司职工安居小区,22.538077595033915,113.99617111441012
平安公园    水木大兴 距2号线-裕华路1293m,38.043323131609824,114.50910132958849
双山    中交万都汇 距2号线-平安1507m,41.14430575459048,123.02599857141405
北滨路    珠江国际(B区) 距9号线-刘家台293m,39.93858308977417,116.69706696022422
石狮服装城    钞坑泰亨新城(北区),24.727730005983275,118.63425738638179
进港大道    阳光城丽景湾澜悦,40.162528800823154,117.11393838806772
西三庄    西三庄(北区) 距3号线-西三庄839m,38.0856818525086,114.4585245734435
黄岐    时代水岸三期,26.32764059959032,119.88870770351718
平江新城    星健中心 距6号线-平河路站193m,28.696066507483874,113.60311906576847
大良新城区    五矿万境水岸 距3号线-顺德欢乐海岸957m,40.85119157874655,111.76267838713736
开发区    国玺悦龙府 距2号线-建设一路393m,35.804963883185884,114.99633702802856
席王    辰宇世纪城 距1号线-半坡874m,34.29424628578589,109.06989443448418
城厢    融望之城东区(公寓住宅),25.424343792481636,119.00153633130627
石井坡    信达滨江蓝庭 距1号线-石井坡567m,39.90877570866832,116.36951602550994
翠云    联发瞰青(二期) 距3号线-翠云1060m,47.32755735875889,126.51237506630557
布达拉宫广场    哈达滨河花园(西区),45.13145986067662,124.86526460812723
开发区    绿都百瑞广场 距2号线-建设三路177m,35.804963883185884,114.99633702802856
宁园街    舒园里 距6号线-北宁公园415m,39.87216680642649,116.58227609232618
江北嘴    紫御江山紫峰 距9号线-江北城888m,29.589043492653097,106.57836728514482
甪直    长虹花园二期,31.27367600852298,120.83865456819122
滨江东    滨江明珠 距8号线-鹭江1231m,30.214332950144062,120.21847118139375
经济开发区    东城国际嘉仕苑 距4号线-朱家村站601m,27.44156733215448,112.16743444425771
上海大学    大华朗香公园里(东区) 距7号线-上大路819m,31.326347801347108,121.3957672064887
裕西    孔寨新区,31.649738468474663,114.8855247552342
宁园街    赛园里 距6号线-北宁公园321m,30.553815306343626,104.07243619086398
世纪公园    丁科苑(东王) 距3号线-东王313m,40.34971033275262,116.56478841964123
花果园    花果园Q区 距3号线-五里冲105m,26.570062524642587,106.67867953429156
高新区    阳光城启航中心 距1号线-白鹭湖1811m,39.68181097563757,118.1863173601081
关山    保利时代(北区),30.497010721977198,114.41438130169988
城厢    湖头陈风彩苑 距1号线-湘湖1004m,22.562792197615124,113.91496276921556
太白南路    大华阳光曼哈顿 距6号线-木塔寺1358m,31.2833213023604,121.42904592224191
龙兴    和合家园D组团 距4号线-高石塔1234m,29.236250795168118,116.30169897451113
大石坝    绿地新都会 距5号线-大石坝1120m,29.57628040080443,106.50026303463899
布达拉宫广场    东城金座,39.93482727239599,116.4224009776628
王家湾    中大十里新城 距4号线-王家湾734m,40.27160209628052,114.85688183489582
洛溪    洛溪新城雅澜苑 距2号线-洛溪187m,23.049942554798264,113.30751915136128
大沙地    黄埔创新中心 距7号线-姬堂1042m,23.129280045877834,113.46262300608771
桥南片区    百捷中央公园御府,46.80766769805838,130.3713399506807
百家湖    胜利家园 距1号线-胜太路589m,30.65131092780619,104.2345444031946
公明    合水口村 距6号线-合水口站204m,22.790412660198733,113.88796033440839
拉萨火车站    海亮世纪新城,29.62306098553846,91.08870796637346
科技园区    刘孟家园 距9号线-丰台南路873m,39.83346627962086,116.29569669226088
哈西    哈西民主家园 距3号线-城乡路1588m,45.72644908299576,126.57669814251739
伦教    唯美嘉园,22.8698509730718,113.22045232712424
浮桥    世茂大唐云璟,39.913313157558754,116.47795380734976
白龙路片区    昆明理工大学白龙苑 距5号线-白龙寺613m,34.015759132808405,108.75259918428566
开发区    中国铁建青秀城 距7号线-明星路1514m,35.804963883185884,114.99633702802856
旧区    糖厂边一巷-四巷自建房 距9号线-莲塘1453m,22.698557895029104,113.8370016187774
西大街    龙赵村 距2号线-龙首原1299m,31.332681019934736,121.18231921731292
哈西    红星城 距3号线-城乡路1539m,45.71526089145673,126.5982048340541
冉家坝    橄榄郡(渝北) 距5号线-冉家坝348m,30.428941912678443,103.82608030644953
光明    科裕新村 距6号线-长圳站1491m,39.92122994788037,116.54594188021134
雁环中路    金地未来域,34.17986570528673,108.89846477536818
河西    九龙里,29.006431902924817,101.5134156671805
城南客运站    南飞鸿广场 距2号线-三爻836m,34.19130402629117,108.94385696126233
中山路    富力东堤湾 距5号线-杨箕189m,39.90266393531041,116.4670233157349
乐松    松研住宅小区,30.242041098117458,120.26247000561138
城关    城关,36.0631814753695,103.83147490052859
巫家坝    万科翡翠二期(商住楼),30.597274618375135,103.5673535873655
双阳街道    万达文化广场,25.00182465930644,118.6302324387151
双福新区    康豪精屋居,22.748603334883132,114.38699752132096
桥北    明发滨江新城(三期) 距3号线-柳洲东路626m,31.022963080371614,121.80671134508573
知识城    合景天峻 距14号线(知识城线)-旺村604m,23.328462988042503,113.53827101983842
中央大街    和谐小区 距3号线-公路大桥100m,40.10484484661821,116.41095081631042
平洲    富丰新城,23.12855702818357,113.42022702840555
布达拉宫广场    东城一号,39.93482727239599,116.4224009776628
南湖新区    旭辉观云(商住楼) 距2号线-枫林路1186m,40.12917936026686,116.61863357055371
拉萨火车站    皮革厂基地,29.62936247542549,91.076709030189
大源    临江苑二期,41.817678643991684,126.92458151350212
黄龙    庆丰新村 距3号线-黄龙体育中心351m,35.587521912353715,109.83701652812636
拉萨火车站    双创广场,29.63316609542391,91.08965100749754
花果园    花果园一期 距3号线-花果园299m,30.706157357809133,104.07821849360116
加州    金凤大厦 距3号线-红旗河沟385m,38.49294304904517,106.25467701031518
坂田    第五园八期 距10号线-南坑站1051m,22.622292789723318,114.07544109597586
沙头角    壹海城V公馆 距8号线-海山226m,22.560843596572333,114.24493796090061
开发区    中栋国际(商住楼) 距5号线-滨康路1804m,35.804963883185884,114.99633702802856
奥南    莲花新城南苑 距S3号线-油坊桥918m,41.446771528957576,120.06498265958413
丰庆公园    西桃园小区 距5号线-丰庆公园615m,43.6648786567875,124.95507255407415
皇岗    御庭园 距7号线-福民464m,22.53310734817462,114.06830684344853
孙村    盛邦花园二区 距3号线-孙村428m,38.84639067306893,115.60060801068336
城关    城关,36.0631814753695,103.83147490052859
高新区    昆明恒大名都(东区) 距4号线-海屯路站321m,25.08309838568077,102.66660862794242
永春城区    永春碧桂园(二期),25.34318735699048,118.29849836484209
世博    东盛公寓 距7号线-杨高南路1369m,31.17615947986959,121.50254303330453
新街口    大杨村31号商务楼 距3号线-常府街476m,32.058733088669975,118.79736408156359
龙头寺    保利香槟花园(B区) 距3号线-狮子坪161m,29.622574572612788,106.55580427616651
庙山    泰驰伊顿阳光,34.75288928251739,118.37469777470575
黄土坡    广基馨悦尚居 距4号线-小屯站1041m,26.604567547707493,104.83703187837071
星桥    汤家锦绣公寓三区,30.911583029081775,121.71762081816706
群力    群力远大商务公寓 距3号线-体育公园353m,45.74362462792901,126.56199036606351
万达广场    世茂御龙湾曼哈顿,39.912079085025304,116.23189795697564
经济技术开发区    首创漫香郡 距2号线-北苑400m,38.07733175517638,114.4482670923167
油榨街    东宝花园 距2号线-油榨街728m,22.75420909364807,113.80675549260535
世纪城    红星天铂北区,26.60990794597814,106.63966199380076
南坪    贝蒙松藻中心 距10号线-万寿路458m,28.990898870063365,106.62500748686857
西湖    三远花园,28.680881660484186,115.9022091296038
丰禾路    太奥国际城(商住楼) 距8号线-白家口站547m,34.28748901502539,108.90231356532567
富春    澜沁臻品府北区 距6号线-公望街站1003m,30.078957195604715,119.9419420233741
福保片区    滇池国际会展中心山海湾 距5号线-滇池国际会展中心1516m,22.525074805737628,114.05502898970994
江浦街道    长江时代雍澜悦府 距10号线-南京工业大学1141m,32.07913085467776,118.66162113595081
云鹿路    碧桂园凤凰岛,31.24602435107175,120.87528405332718
临平北    美致生活广场,30.473678454892102,120.2574396744166
市政府    花香满径 距1号线支线-市级行政中心清风1763m,40.15606203259834,116.66728400036311
世茂大道    北岸明珠 距2号线-世茂大道543m,39.95004205873495,116.35780203182928
新塘    品秀星图 距13号线-官湖712m,24.774145975991875,118.61193458429675
开发区    滨江御虹府 距2号线-飞虹路496m,35.804963883185884,114.99633702802856
未来方舟    中天未来方舟D17组团,30.243064762160113,104.85069448808281
新世界    新世界翰临境 距2号线-枫林路796m,31.784876360921533,119.96128820032865
迈皋桥    金浦御龙湾FG区 距1号线-迈皋桥1233m,30.844243245120015,121.0136606510341
狮城国际广场    石狮金辉城,24.746400834029217,118.63045881170355
光谷东    双墩社区 距11号线-未来三路1258m,30.541888225692546,114.6110296303808
富民路    富民商业街 距津滨轻轨(9号线)-东兴路1898m,31.69355920285244,121.42696248227261
新添寨    北衙路2号小区 距3号线-新添530m,26.64260428083102,106.7772236487036
太白立交    凯旋城 距5号线-边家村981m,40.00387414654514,116.4261095421302
宅吉    贵信花园 距1号线-南垭路1348m,28.456018340653763,110.40769895589824
辛家庙    桐树湾 距3号线-辛家庙606m,34.311014885176945,109.00188839551241
南联    宝龙小区 距3号线-龙城广场794m,22.722011244819086,114.2692191588273
枣园    三民汉风苑西区 距1号线-皂河551m,34.29063277325171,108.86228875485365
乐从    新睿广场 距3号线-东平704m,22.96811075343713,113.13107263569142
常营    中弘北京像素北区 距6号线-草房418m,34.11956053390748,114.62495076069948
钱江世纪城    星翠澜庭 距6号线-丰北站898m,26.60990794597814,106.63966199380076
千灯湖    万科金色领域(商住楼) 距广佛线-礌岗479m,31.389377403569366,121.22579738365695
上海植物园    鑫龙苑 距3号线-石龙路619m,31.16414926431826,121.45497640909294
拉萨火车站    人和汽贸城商务楼,29.651785123884885,91.02477349714678
乐从    佛山国际金融中心 距3号线-东平368m,22.971022758774158,113.13571085652956
拉萨火车站    双创广场,29.63316609542391,91.08965100749754
安埠    安埠小区(南区) 距3号线-油坊街724m,45.734800388450765,126.70096640303812
五十四中学    周通家园 距1号线-留村1288m,36.71867539503992,102.14216782119782
会展城    远大生态风景二期栖景湾,46.47829259465719,126.07073888266856
转塘    中梁云都汇(商住楼) 距6号线-科海路818m,30.163897088237924,120.08490204528458
南滨路    南滨国际 距10号线-后堡94m,29.984975934743442,106.27980502865836
布达拉宫广场    阳吉华苑,39.092053856541206,117.13309124967651
潮鸣    红枫苑(拱墅) 距5号线-建国北路216m,23.19932234721448,113.37366192502242
阅山湖    中铁阅山湖A组团 距1号线-阅山湖公园929m,35.248993629135384,100.14564780322087
拉萨火车站    长兴国际,29.628871776452883,91.08775387609164
大学城    德意名居(一期) 距7号线-西丽湖639m,31.08183732823536,121.51814507289347
丰庄    嘉美坊 距14号线-真新新村197m,35.46699271137545,114.36623284500946
里水    甘蕉商业楼,23.17036468296521,113.15168147086398
哈西    红星城 距3号线-城乡路1539m,45.71526089145673,126.5982048340541
水头镇    水头村自建房,24.71210091093897,118.43830910724951
三桥    恒大御龙天峰 距2号线-马王庙1701m,32.88588016280268,114.3622981770452
世纪公园    华兴小区 距3号线-东王521m,30.623608175562886,104.02625467089804
大良南区    汇成华庭,22.954085880136002,120.19337968747016
金融高新区    灯湖胜悦苑 距广佛线-金融高新区721m,23.062692561910122,113.18364937920646
吴中太湖新城    新城珺未来花苑(一二期) 距4号线-天鹅荡路1929m,31.19300035825689,120.61898302861175
龙洞    龙洞直街自建房 距6号线-植物园799m,30.87897809668878,104.15276814922981
中央公园    复地公园和光C86区(商... 距9号线-兰桂大道700m,40.08196959964644,116.25386772500262
拉萨火车站    顺通冈仁国际,29.628349680141007,91.09024317048952
建国公园    恒兴花园 距1号线-和兴路1488m,45.75459505125733,126.6054746408853
钱江世纪城    桂冠东方城一区 距6号线-丰北站956m,26.60990794597814,106.63966199380076
滨江俊园    葡萄街区天宇花园 距2号线-白云路1141m,25.068376409822328,102.72132378772326
杨家坪    东原九城时光 距18号线-杨家坪1559m,29.518133024077525,106.53327127059222
拉萨火车站    加罗幸福小区,29.65229273772472,90.99659760585233
会展城    美的林城时代南区美桐苑 距1号线-阳关662m,26.645585423571852,106.65945453875666
钱江世纪城    江南明城金座 距2号线-振宁路10m,30.237506005826564,120.26058248607382
龙洞    龙吟居 距6号线-植物园860m,23.19090276148554,113.36738106272927
南门    东大街社区 距5号线-南门站1017m,28.174878634729424,113.03531596327593
富春    万达同心湾(北区) 距6号线-高桥站723m,35.50347645494989,115.49346477691397
观音桥    雨轩华新小区 距3号线-华新街330m,29.864089866186934,107.07272232407983
城东    润柏大都会,36.605707645661155,101.8095690383313
大关    三塘人家 距3号线-大关1217m,27.754021401911025,103.89751489665241
太平桥    黎华小区 距1号线-太平桥535m,30.996364975277896,120.73132385806188
东海湾    东海湾太古广场二期,34.54791862736427,118.75956509248417
九堡沿江    郡原相江公寓 距9号线-九睦路站1794m,30.31717056007376,120.27893064560676
杨公桥    尚赏居 距9号线-天梨路1205m,29.558056567846027,106.44484980164658
东冠    晓月和风,30.172748257921874,120.17083871138828
松江大学城    中骏璟荟,31.055849491578385,121.2029109846876
布达拉宫广场    金盛花园,41.16511618909607,121.34572422347776
布达拉宫广场    兰泽公寓,41.16511618909607,121.34572422347776
北辰财富中心    江东丽景园南苑 距2号线-北辰986m,39.246587893790625,117.21464014251671
学府街    风湖里 距6号线-鞍山西道1284m,39.11950938135594,117.16555511250161
西部生态城    平绣雅苑,31.347512753105132,120.41100221660027
西兴    滨江御滨府(公寓住宅) 距1号线-西兴1379m,30.199667922123698,120.23218237771475
勾庄    融创瑷颐湾 距10号线-祥园路447m,30.354766665958575,120.09083508368634
会展城    中天金融城A9组团四达轩 距1号线-阳关1482m,30.243064762160113,104.85069448808281
哈西    爱达晶品 距3号线-城乡路674m,45.71526089145673,126.5982048340541
布达拉宫广场    智慧城,41.16511618909607,121.34572422347776
中新镇    恒大山水城,31.010348630626336,105.17566216564205
船舶    中发郦苑 距1号线-工程大学1403m,40.03543461984872,116.28304208288073
天拖南    华宁南里 距6号线-一中心医院1045m,24.19858102716324,102.9354918585251
大商汇    盘龙雅苑五号苑 距5号线-金家河1813m,24.987809580206612,102.71448696415018
花果园    花果园M区 距3号线-花果园894m,30.706157357809133,104.07821849360116
长江大道    天山银河广场 距1号线-火炬广场813m,38.04318246311725,114.63892120799065
泛亚科技新区    上悦天地(商住楼) 距4号线-大河梗站757m,31.35348673984067,121.59673629484209
观音桥    同创国际 距6号线-红土地797m,30.53507596368031,103.98013583869705
望江    江城路小区(316-32... 距5号线-候潮门233m,30.1339222330446,116.71325900687212
临平    丁山郡府,30.410925456497925,120.2925415012023
东海湾    碧桂园天玺湾,31.781126790736078,120.69729909958266
布达拉宫广场    德吉花园,41.16511618909607,121.34572422347776
钱江世纪城    龙湖天璞 距2号线-盈丰路854m,30.237506005826564,120.26058248607382
世纪城    金阳世纪城龙耀苑西区,27.702144511749296,103.25454895521494
宝善    永康苑 距5号线-宝善桥189m,30.638438793104115,104.04725821453866
太华北路    颐和郡 距8号线-市第三医院站517m,23.16532797096623,113.32187497171148
李七庄    美域豪庭 距10号线-昌凌路站208m,39.0624521051023,117.19363156138542
会展中心    华鸿金色柏林,23.24153334819895,104.73931546265531
东升镇    香榭美邻三期 距3号线-航都大街1994m,47.76578517303851,128.94519308743895
七星岗    西信洲际花园 距10号线-七星岗657m,29.565453513955845,106.57144143949573
布达拉宫广场    归巢轻奢公寓,41.16511618909607,121.34572422347776
大浪    陶吓村 距6号线-元芬站1059m,22.660688961580146,114.00894995943808
布达拉宫广场    纳金城祥苑,29.663845373266273,91.19020642794574
钱江世纪城    IOC潮悦 距2号线-钱江世纪城711m,26.60990794597814,106.63966199380076
观音桥    耐德佳苑 距6号线-黄泥塝1145m,29.5881323628156,106.54130472693474
龙头寺    东湖雅苑 距3号线-唐家院子455m,28.691259179775223,115.9054660260597
碧海花园    碧水云天 距2号线-观山西路608m,40.479180572154995,116.84485977594782
布达拉宫广场    团结新村,36.04397792215314,103.87410695291278
布达拉宫广场    八一世邦国际花园,27.626863325206187,113.85311218911025
民治    简上村 距4号线-上塘870m,22.63778196740556,114.01721095656622
空港新城    中航中央城 距9号线-兴科大道1104m,39.93385120026119,116.41355212940621
照母山    融创凡尔赛领馆(4期),29.629132980557177,106.51013127998503
祖庙    弼唐南便村 距广佛线-同济路1349m,23.035877066848766,113.12484710901768
白云公园    云城尚品A3组团,23.188692433800064,113.2777499355843
曹路    超煜文创园 距9号线-民雷路625m,31.276791066655655,121.67982236807096
哈慈    香林名苑 距3号线-劳动公园694m,26.68188595250141,106.64100001985743
光明    星河天地(四期),22.766703001739383,113.94511565127573
珞瑜东路    新世界恒大华府 距2号线-佳园路1299m,39.97711773986592,116.53796528660493
小东门    小东门二航设计院宿舍 距7号线-小东门374m,31.22568025159793,121.50766041030322
拉萨火车站    海亮祥云华府,29.62134334155797,91.08744036746876
庞各庄    大兴河马科技小镇,39.63570610851967,116.329368955658
冉家坝    安泰佳苑 距5号线-大龙山901m,26.07839951481119,119.30481469171856
太和    丰裕花园,41.097675538013306,121.11530041609662
春申    银河新都(中区) 距15号线-曙建路642m,31.112875696600664,121.41179809712813
拉萨火车站    世邦湿地公园,29.66082275857576,90.99392532662213
泥岗    祥青苑 距9号线-泥岗450m,22.57345886373538,114.1034810736467
大营坡    中建华府(EF区) 距3号线-大营坡27m,26.667281748641294,106.18427643601177
城东    润柏大都会(商住楼),36.61197784706617,101.8161126549882
文教    融信杭州公馆 距10号线-翠柏路596m,30.297528751625254,120.13744105998556
鱼化寨    双旗寨小区,34.23100374131525,108.82851552191721
布达拉宫广场    热木其兴农住宅小区,41.16511618909607,121.34572422347776
银湖    富春硅谷创智中心 距6号线-银湖站975m,31.259802893044768,121.61688798234741
布达拉宫广场    加措社区,28.784026930087183,87.259505741444
工业大道北    洪德路永兴街小区 距8号线-同福西761m,22.54841341308053,113.10326702592806
玄武东路    金辉江山铭著 距8号线-米家崖站1006m,39.93050275265966,116.4141169839109
新亚洲体育城    星云园 距1号线-星耀路985m,24.95271919600373,102.77649061551435
双街镇    城际美景,39.283210645165354,117.12265114303955
杨家坪    蚂蚁公馆 距2号线-动物园1793m,29.51261085344824,106.52880238034265
布达拉宫广场    圣城牡丹苑,36.88497297982513,118.74949634534504
拉萨火车站    锦庭苑世纪城,29.671537311361973,90.97403199178802
大商汇    盘龙雅苑六号苑 距5号线-金家河1851m,24.987809580206612,102.71448696415018
新迎片区    市政小区D组团 距5号线-石闸848m,25.05523562481522,102.74212629756371
徐庄软件园    苏宁紫金嘉悦 距4号线-徐庄·苏宁总部1631m,39.65065488090592,116.13016404949568
坂田    长发新村 距10号线-坂田北站458m,22.63774377431993,114.07040824952733
杨家坪    世纪公寓 距18号线-杨家坪133m,29.51261085344824,106.52880238034265
马家堡    景蓝家园 距10号线-角门东851m,39.84597634333505,116.39547750390105
宝安中心区    富通好旺角(一期) 距5号线-翻身539m,22.560032908924555,113.89042744066019
振头    玉村馨苑,38.01707677919049,114.45218675857895
大雁塔    岳家寨小区 距5号线-理工大曲江校区805m,34.20484555698211,108.99874387707472
布达拉宫广场    琅赛十一区(西区),41.16511618909607,121.34572422347776
九堡科技园    龙湖天瑄城(中区公寓住宅...,23.37777578062844,116.7235246469334
布达拉宫广场    八一社区,27.626863325206187,113.85311218911025
布达拉宫广场    天海瑞祥花园,41.16511618909607,121.34572422347776
嘉定城区    嘉宝梦之湾(公寓住宅) 距11号线-嘉定西1027m,39.97147507359086,116.54218974792673
杏坛    万科金域学府,39.11855457783171,117.17274101759813
容桂    碧桂园凤凰湾凤怡苑,22.803627913665675,113.3456211388766
城关    城关,36.0631814753695,103.83147490052859
丰泽街    远太苑,24.904385819989958,118.61816855504229
区政府    时代滨江丹枫四季 距6号线-江陵路站579m,40.15606203259834,116.66728400036311
南滨路    南滨国际 距10号线-后堡94m,29.984975934743442,106.27980502865836
道里周边    民安小区(道里) 距1号线-西大桥1252m,33.01137317146153,112.57084953919404
布达拉宫广场    红花广场,32.01739466327173,118.81915526645517
江心洲    洲岛和园和乐苑,32.01583898804382,118.68986197474294
南湖新区    华颐春天 距2号线-云峰大道506m,26.679527184496713,106.62972996876353
紫金港    同人精华 距5号线-三坝173m,30.343201511192166,120.067829838898
石坪桥    鲁能九龙花园东郡(商住楼... 距2号线-大堰村1458m,29.507780138577978,106.49409392155125
布达拉宫广场    新华苑,41.16511618909607,121.34572422347776
崇贤北    富春运河赋,35.50347645494989,115.49346477691397
明德门    蓝山公馆(南区) 距2号线-电视塔411m,25.37593472464048,112.2034349358637
光明    田寮村(光明),22.73594950764489,113.91049486710206
拉萨火车站    世通阳光新城,29.647347374936206,91.02336684054917
松北新区    香树湾,40.034156294285,116.34179117340273
魁奇    黎冲上村 距广佛线-澜石467m,28.20972937779803,113.32765035749433
望京    东亚望京中心 距14号线-阜通148m,39.99769769608402,116.47941184702302
"临安城区    江桥路175,177,1... 距16号线-临安广场1814m",30.226902030640804,119.70818658051755
弹子石    泽京微V,30.861289477524796,108.01699485810546
拉萨火车站    世邦金色两岸,29.63596783969224,91.02556858735339
石佛营    四路居368号院 距3号线-石佛营1899m,22.827179684936446,113.04256052771986
徐泾    西郊家园(青浦) 距2号线-国家会展中心963m,30.963493360390036,121.16018901192187
南安市区    源昌丰盛家园,24.95396409516861,118.38498003287012
城厢    通惠中路165-176号... 距5号线-火车南站1320m,25.424343792481636,119.00153633130627
甘泉宜川    新沪馨苑 距7号线-新村路1613m,36.056397437854244,110.17541306458482
石桥    永富大厦 距3号线-汽轮广场890m,30.62914934974259,104.13631550415347
布达拉宫广场    世邦城市花园,41.16511618909607,121.34572422347776
大山洞    帝璟佳苑 距2号线-白云中路79m,26.690016012416088,106.63849204070496
浦江    新汇绿苑二村 距浦江线-汇臻路275m,29.443914017344806,120.03108185052704
金洲    南沙城(商住楼) 距4号线-金洲1060m,28.28287326472348,112.69466818349146
友谊路    井街小区 距3号线-兆麟公园173m,30.176747651339333,120.10370771181378
金星立交桥    金康园 距2号线-白云路676m,39.77065489164504,116.38674256078313
花东    合景天湖峰境,23.44304938342368,113.33272066328261
世博片区    俊发盛唐城泰和郡 距2号线-北辰1686m,31.17615947986959,121.50254303330453
乐从    金海Mcity 距广佛线-东平107m,22.968721176769144,113.13640578567184
市政府    滇池明珠广场 距1号线-驼峰街480m,40.15606203259834,116.66728400036311
蔡家    北城未来(A区) 距6号线-蔡家989m,27.902735459897524,102.27809014754705
文一路    物华小康居住区 距2号线-丰潭路1327m,31.26531139528378,121.50275135035228
城关    城关,36.0631814753695,103.83147490052859
红旗河沟    弗瑞登 距3号线-红旗河沟408m,35.30430055414413,114.00839015019321
火车北站    王旗营万福里小区 距5号线-火车北站700m,40.23723084047673,116.23778913434062
世纪半岛    红星国际广场檀宫,38.862203320901365,115.51834622259045
钱江世纪城    O纪元 距2号线-盈丰路219m,30.237506005826564,120.26058248607382
东坝    东坝家园A区 距3号线-东坝474m,31.302021969528514,119.06672080906935
杨村街    博盛园,39.39602357047054,117.06600282978317
拉萨火车站    天知珑怡(B区),29.630175200098,91.06636153885354
仙林湖    新城香悦澜山 距2号线-经天路1310m,23.167817694537064,114.33881358157883
后湖    石桥花园(一期东区) 距6号线-石桥691m,30.63580617647392,114.27778433703877
拉萨火车站    东嘎时代广场,29.648855680888047,91.01687119340866
金洲    南沙碧桂园(别墅),22.804482704197916,113.56209372263298
红旗    十里尹村雅苑,35.310135512691105,113.88141583415499
沙园    江南花园三期 距2号线-江南西828m,22.794436178237493,108.32246210678358
郭杜    挚信樱花园,34.166041593589824,108.88858080967243
拉萨火车站    金马国际,29.624990680057984,91.08967238716865
城东    融创宸东壹号,36.605707645661155,101.8095690383313
知识城    万科幸福悦,23.328462988042503,113.53827101983842
精英中学    御灏府,38.158517681583575,114.46403900147759
石路    新桥弄小区 距4号线-北寺塔840m,39.54509190127431,116.32859174173076
科学城    南曜玉树里 距21号线-科学城1656m,23.163399221181045,113.4431959816437
东门    东悦名轩 距3号线-晒布347m,22.557552755522977,114.12984445391429
布达拉宫广场    西藏阳光都市,41.16511618909607,121.34572422347776
福永    福永,22.677080459902637,113.82929891852355
狮山    恒大翡翠华庭,22.275414745787874,113.57751996382852
